;Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
275;201300000311;13;10;30;1130;1;1;1;1.0;1;820;;M;5035764.0;247026.0;620
276;201300000312;13;8;5;1845;1;2;1;1.0;6;475;13 rue principale;M;0.0;0.0;620
277;201300000313;13;10;20;1730;1;1;1;2.0;3;630;;M;5029100.0;256300.0;620
278;201300000314;13;10;28;615;2;2;3;2.0;3;47;Rue principale;M;0.0;0.0;620
279;201300000315;13;10;28;730;2;1;1;6.0;6;577;;M;0.0;0.0;620
280;201300000316;13;11;9;2215;3;1;1;2.0;6;361;;M;5028684.0;229201.0;620
281;201300000317;13;9;30;1330;1;1;3;1.0;1;686;;M;0.0;0.0;620
282;201300000318;13;12;9;1245;1;2;1;7.0;6;212;rue Jules Lardiere;M;0.0;0.0;800
283;201300000319;13;4;15;1815;1;1;1;1.0;6;165;;M;0.0;0.0;800
284;201300000320;13;2;5;1730;1;2;1;2.0;1;622;95 R J. JACQUES ROUSSEAU;M;0.0;0.0;800
285;201300000321;13;2;8;800;1;1;1;1.0;5;650;;M;0.0;0.0;800
286;201300000322;13;9;3;1445;1;2;1;1.0;3;268;ROUTE DE PARIS;M;0.0;0.0;800
287;201300000323;13;9;24;1600;1;1;2;1.0;1;380;;M;0.0;0.0;800
288;201300000324;13;1;6;30;3;2;1;2.0;6;122;route de st pol;M;0.0;0.0;800
289;201300000325;13;9;20;1900;1;2;1;1.0;6;71;;M;0.0;0.0;800
290;201300000326;13;2;27;1945;2;1;1;2.0;1;15;;M;0.0;0.0;800
291;201300000327;13;4;4;1730;1;2;1;1.0;3;17;;M;0.0;0.0;800
292;201300000328;13;8;1;845;1;1;1;1.0;6;601;;M;0.0;0.0;800
293;201300000329;13;8;4;1930;1;1;2;1.0;3;298;;M;0.0;0.0;800
294;201300000331;13;8;27;2115;3;1;6;1.0;3;557;;M;0.0;0.0;800
295;201300000332;13;3;11;945;1;1;1;4.0;6;16;;M;0.0;0.0;800
296;201300000333;13;6;2;1600;1;1;1;1.0;3;216;;M;0.0;0.0;800
297;201300000335;13;8;12;1200;1;1;1;1.0;1;206;;M;0.0;0.0;800
298;201300000336;13;8;16;1530;1;1;1;1.0;2;505;;M;0.0;0.0;800
299;201300000337;13;9;2;1015;1;2;1;1.0;3;16;27,AV DE LA REPUBLIQUE;M;0.0;0.0;800
300;201300000338;13;9;9;230;3;2;1;5.0;6;69;route d'Albert;M;0.0;0.0;800
301;201300000339;13;10;28;1745;2;1;1;2.0;4;615;;M;0.0;0.0;800
302;201300000340;13;11;13;1200;1;1;1;1.0;1;615;;M;0.0;0.0;800
303;201300000341;13;11;26;1430;1;1;1;8.0;1;16;;M;0.0;0.0;800
304;201300000342;13;11;29;1715;5;2;1;1.0;6;16;61, AV. DE LA REPUBLIQUE;M;0.0;0.0;800
305;201300000343;13;12;3;815;1;2;1;1.0;6;16;Rue Aristide Briand;M;0.0;0.0;800
306;201300000344;13;12;5;1330;1;1;1;1.0;7;523;;M;0.0;0.0;800
307;201300000345;13;12;5;1330;1;1;1;1.0;1;549;;M;0.0;0.0;800
308;201300000346;13;10;25;230;3;2;1;1.0;6;680;23 rue du Niger;M;4981395.0;270074.0;800
309;201300000347;13;6;28;1630;1;1;1;8.0;3;128;;M;0.0;0.0;20
310;201300000348;13;7;15;1440;1;2;9;1.0;3;238;Rue de la Gare;M;4960880.0;351230.0;20
311;201300000349;13;8;17;15;4;1;2;1.0;3;180;;M;0.0;0.0;20
312;201300000350;13;1;29;1630;1;2;1;2.0;3;145;31 rue de la bourgogne;M;4964134.0;317157.0;20
313;201300000351;13;4;7;940;1;1;1;7.0;7;542;;M;0.0;0.0;20
314;201300000352;13;6;6;1330;1;1;1;1.0;6;17;;M;0.0;0.0;20
315;201300000353;13;10;12;1445;1;2;9;1.0;1;680;D7;M;0.0;0.0;20
316;201300000354;13;2;18;815;1;1;1;9.0;6;613;;M;0.0;0.0;20
317;201300000355;13;5;6;1800;1;2;1;1.0;1;106;Rue de l'Aisne;M;0.0;0.0;20
318;201300000356;13;4;7;1600;1;1;1;1.0;5;632;;M;0.0;0.0;20
319;201300000357;13;6;3;1940;1;2;4;1.0;1;217;Cote de chauny;M;0.0;0.0;20
320;201300000358;13;2;22;2000;3;1;2;1.0;3;676;;M;0.0;0.0;20
321;201300000359;13;5;17;115;3;1;1;1.0;7;720;;M;0.0;0.0;20
322;201300000360;13;6;14;2030;1;2;3;1.0;1;189;route de Bucy;M;4963292.0;384445.0;20
323;201300000362;13;2;27;1420;1;1;1;8.0;1;325;;M;0.0;0.0;20
324;201300000363;13;6;17;2030;1;1;1;8.0;6;540;;M;0.0;0.0;20
325;201300000364;13;7;7;1230;1;2;1;1.0;6;85;CD1 - Hameau de bézuet;M;4909200.0;339800.0;20
326;201300000365;13;8;8;1845;1;1;1;1.0;6;465;;M;0.0;0.0;20
327;201300000366;13;12;17;655;2;1;1;1.0;6;645;;M;0.0;0.0;20
328;201300000367;13;3;27;1430;1;2;1;1.0;1;701;Route Principale;M;0.0;0.0;20
329;201300000368;13;4;14;1630;1;1;1;1.0;6;596;;M;0.0;0.0;20
330;201300000369;13;8;15;1910;1;1;1;1.0;7;186;;M;0.0;0.0;20
331;201300000370;13;3;15;1600;1;1;2;1.0;3;594;;M;0.0;0.0;20
332;201300000371;13;4;14;1215;1;2;1;1.0;3;203;rue de la croix alliot;M;0.0;0.0;20
333;201300000372;13;1;27;1840;3;1;1;9.0;1;525;;M;4990000.0;332700.0;20
334;201300000373;13;2;17;1630;1;2;1;1.0;6;397;7 rue de la Victoire;M;4972324.0;323337.0;20
335;201300000374;13;5;4;245;5;2;1;1.0;6;32;3 RUE DE LA GUINGUETTE;M;4977792.0;311338.0;20
336;201300000375;13;6;1;1;5;2;1;1.0;7;257;36 RUE DE OESTRES;M;4982271.0;324531.0;20
337;201300000376;13;2;23;2300;3;1;1;4.0;6;500;;M;0.0;0.0;20
338;201300000377;13;3;8;1700;1;1;1;2.0;1;352;;M;0.0;0.0;20
339;201300000378;13;11;15;1730;5;2;1;1.0;6;100;rue  de l'Abbaye;M;4998819.0;322581.0;20
340;201300000379;13;12;25;1430;1;2;1;1.0;3;95;12bis rue Fagard;M;0.0;0.0;20
341;201300000380;13;4;15;810;1;2;2;1.0;3;306;1 rue de Saint-Quentin;M;4974039.0;355401.0;20
342;201300000381;13;6;18;1715;1;1;1;1.0;7;552;;M;0.0;0.0;20
343;201300000382;13;1;4;900;1;1;1;2.0;2;580;;M;0.0;0.0;20
344;201300000383;13;1;28;430;3;1;1;1.0;6;372;;M;0.0;0.0;20
345;201300000384;13;4;26;1000;1;1;1;1.0;7;82;;M;4924400.0;342200.0;20
346;201300000385;13;5;7;1720;1;1;2;1.0;3;485;;M;0.0;0.0;20
347;201300000386;13;1;28;800;2;1;1;9.0;1;487;Rue de Soissons;M;4938543.0;342683.0;20
348;201300000387;13;2;2;1505;1;2;1;1.0;6;758;31 FAUBOURG DE SOMMECOUR;M;4940870.0;352264.0;20
349;201300000388;13;3;28;1525;1;1;2;1.0;3;487;;M;4938446.0;344086.0;20
350;201300000389;13;4;11;1900;2;1;2;1.0;3;421;;M;0.0;0.0;20
351;201300000390;13;5;4;1630;1;1;1;1.0;7;537;;M;0.0;0.0;20
352;201300000391;13;11;15;1530;1;1;9;1.0;7;210;;M;0.0;0.0;20
353;201300000392;13;12;30;1415;1;2;2;1.0;3;758;Rue paul Doumer;M;4940738.0;0.0;20
354;201300000393;13;1;4;1350;1;1;1;1.0;2;687;;M;0.0;0.0;20
355;201300000394;13;4;26;1540;1;1;1;2.0;6;368;;M;0.0;0.0;20
356;201300000395;13;6;25;1015;1;2;1;1.0;1;312;29 RUE D'HAUDROY;M;5000205.0;395277.0;20
357;201300000396;13;4;8;1630;1;2;1;1.0;6;381;avenue charles de gaulle;M;4992078.0;408377.0;20
358;201300000397;13;4;21;2300;3;1;1;1.0;6;495;;M;0.0;0.0;20
359;201300000398;13;6;16;140;3;2;1;1.0;6;31;15 hameau de ribeauville;M;4981604.0;419647.0;20
360;201300000399;13;8;3;1845;1;2;1;1.0;2;684;7 rue d'Hirson;M;4991809.0;412869.0;20
361;201300000400;13;4;9;1730;1;2;1;2.0;4;9;AVENUE RHIN ET DANUBE;M;0.0;0.0;600
362;201300000401;13;9;11;1730;1;1;1;1.0;1;41;;M;0.0;0.0;600
363;201300000402;13;11;24;600;3;1;1;1.0;6;628;;M;0.0;0.0;600
364;201300000403;13;5;3;1500;1;1;1;1.0;7;681;;M;0.0;0.0;600
365;201300000404;13;5;13;830;1;2;1;1.0;1;29;18 RUE DE BEAUVAIS;M;0.0;0.0;600
366;201300000405;13;7;4;1200;1;1;2;1.0;3;29;;M;0.0;0.0;600
367;201300000406;13;7;5;15;3;1;1;1.0;7;315;;M;0.0;0.0;600
368;201300000407;13;9;2;1130;1;1;9;1.0;5;510;;M;0.0;0.0;600
369;201300000408;13;10;6;515;5;2;1;1.0;6;220;;M;0.0;0.0;600
370;201300000409;13;10;27;445;5;2;1;2.0;6;477;route du vivier danger;M;0.0;0.0;600
371;201300000411;13;12;11;1630;1;2;1;1.0;1;477;;M;0.0;0.0;600
372;201300000412;13;1;9;1215;1;1;1;2.0;4;528;;M;0.0;0.0;600
373;201300000413;13;2;18;800;2;1;2;1.0;3;140;;M;0.0;0.0;600
374;201300000414;13;4;15;1400;1;1;1;1.0;2;143;;M;0.0;0.0;600
375;201300000415;13;6;7;1515;1;1;2;1.0;5;97;;M;0.0;0.0;600
376;201300000416;13;6;22;430;3;1;1;8.0;7;95;;M;0.0;0.0;600
377;201300000417;13;7;14;1315;1;1;6;1.0;6;363;;M;0.0;0.0;600
378;201300000418;13;7;26;1600;1;1;1;1.0;4;645;;M;0.0;0.0;600
379;201300000419;13;10;7;1930;2;1;1;1.0;1;143;;M;0.0;0.0;600
380;201300000420;13;11;25;1445;1;1;1;1.0;2;89;;M;0.0;0.0;600
381;201300000421;13;12;19;1530;1;2;6;7.0;3;143;Rond point Menard;M;0.0;0.0;600
382;201300000422;13;4;14;1645;1;1;1;1.0;6;194;;M;0.0;0.0;600
383;201300000423;13;7;4;1745;1;1;2;1.0;3;605;;M;0.0;0.0;600
384;201300000424;13;8;1;915;1;2;1;1.0;6;286;RUE EUGENE DE ST FUSCIEN;M;0.0;0.0;600
385;201300000425;13;4;27;200;3;1;1;1.0;6;88;;M;0.0;0.0;600
386;201300000426;13;5;26;445;3;1;1;1.0;1;88;;M;0.0;0.0;600
387;201300000427;13;6;29;2115;1;1;1;1.0;1;452;;M;0.0;0.0;600
388;201300000429;13;8;9;1845;1;1;1;1.0;2;162;;M;0.0;0.0;600
389;201300000430;13;12;23;1800;2;2;2;6.0;3;678;rue de la gloriette;M;0.0;0.0;600
390;201300000431;13;2;9;615;3;1;1;8.0;2;700;;M;0.0;0.0;600
391;201300000432;13;2;14;1500;1;1;1;2.0;3;598;;M;0.0;0.0;600
392;201300000434;13;5;28;1845;1;1;1;1.0;7;620;;M;0.0;0.0;600
393;201300000436;13;8;12;1745;1;1;2;1.0;3;598;;M;0.0;0.0;600
394;201300000437;13;8;29;1800;1;2;1;1.0;1;685;rue de montreuil;M;0.0;0.0;600
395;201300000438;13;9;7;2345;5;2;1;1.0;6;575;;M;0.0;0.0;600
396;201300000439;13;10;3;1645;3;2;1;1.0;6;462;RUE DE PARIS;M;0.0;0.0;600
397;201300000440;13;10;10;945;1;2;1;1.0;6;462;RUE ANNOEPEL;M;0.0;0.0;600
398;201300000442;13;12;19;1500;1;2;1;7.0;1;2;Rue de Montreuil;M;0.0;0.0;600
399;201300000443;13;4;2;1745;1;2;3;1.0;3;7;rue de la Roque;M;0.0;0.0;600
400;201300000444;13;5;18;100;3;1;1;1.0;3;559;;M;0.0;0.0;600
401;201300000446;13;9;4;1715;1;2;1;1.0;6;34;rue du clos lenoir;M;0.0;0.0;600
402;201300000447;13;10;3;945;1;2;9;1.0;1;7;rue de la croix verte;M;0.0;0.0;600
403;201300000448;13;3;27;1200;1;1;1;1.0;5;485;;M;0.0;0.0;600
404;201300000449;13;6;29;2030;1;1;2;1.0;3;104;;M;0.0;0.0;600
405;201300000451;13;9;7;1115;1;1;1;1.0;1;265;;M;0.0;0.0;600
406;201300000452;13;9;17;1730;3;1;1;3.0;2;465;;M;0.0;0.0;600
407;201300000453;13;11;13;745;2;2;1;1.0;6;104;rue du general Leclerc;M;0.0;0.0;600
408;201300000455;13;12;20;730;5;1;1;1.0;6;104;;M;0.0;0.0;600
409;201300000456;13;12;19;1145;1;2;1;7.0;6;104;01 rue de beauvais;M;0.0;0.0;600
410;201300000457;13;12;25;945;3;1;1;2.0;6;573;;M;0.0;0.0;600
411;201300000458;13;4;6;500;3;1;1;1.0;6;342;;M;0.0;0.0;600
412;201300000459;13;5;2;2330;3;1;6;1.0;6;130;;M;4938500.0;253900.0;600
413;201300000460;13;11;13;845;5;2;1;1.0;6;360;D137;M;4932300.0;243200.0;600
414;201300000461;13;11;26;1815;1;1;6;1.0;3;130;;M;0.0;0.0;600
415;201300000462;13;1;2;1330;1;2;6;1.0;2;439;;M;0.0;0.0;600
416;201300000463;13;2;9;2345;3;1;1;8.0;7;551;;M;0.0;0.0;600
417;201300000464;13;9;6;1030;1;2;2;2.0;3;120;rue de Clermont;M;0.0;0.0;600
418;201300000465;13;12;4;2200;5;2;1;2.0;6;116;Rue de Beauvais;M;0.0;0.0;600
419;201300000466;13;1;2;1900;5;2;1;1.0;6;581;rue d'Amiens;M;4951300.0;243300.0;600
420;201300000468;13;7;31;1630;1;2;1;1.0;1;158;rue de la vallee;M;0.0;0.0;600
421;201300000469;13;1;6;215;3;2;1;2.0;6;167;route de reims;M;4940400.0;302500.0;600
422;201300000470;13;1;28;730;3;1;1;9.0;5;119;;M;4951100.0;289000.0;600
423;201300000471;13;1;31;915;1;2;1;1.0;3;636;Route du plessis brion;M;4947400.0;289400.0;600
424;201300000472;13;5;1;2045;5;2;1;2.0;3;636;;M;0.0;0.0;600
425;201300000473;13;5;9;1200;1;1;1;1.0;3;537;;M;4951300.0;293200.0;600
426;201300000476;13;7;31;1815;1;1;1;1.0;1;188;;M;0.0;0.0;600
427;201300000477;13;8;17;500;5;2;1;1.0;6;647;;M;0.0;0.0;600
428;201300000478;13;10;5;1500;1;2;1;1.0;6;636;route de Longueil-Annel;M;4947600.0;287200.0;600
429;201300000479;13;10;16;845;1;2;2;1.0;2;647;rue de soissons;M;4940600.0;298300.0;600
430;201300000481;13;12;9;1215;1;1;1;1.0;6;636;;M;0.0;0.0;600
431;201300000482;13;2;3;845;1;2;1;8.0;6;540;D13;M;4935200.0;273900.0;600
432;201300000483;13;2;17;600;5;2;1;5.0;6;325;rue hotel dieu;M;4939200.0;277700.0;600
433;201300000484;13;8;17;1600;1;1;2;7.0;3;579;;M;0.0;0.0;600
434;201300000485;13;11;23;1645;1;1;2;1.0;3;579;;M;0.0;0.0;600
435;201300000486;13;5;22;700;1;2;1;1.0;1;533;place du bail;M;0.0;0.0;600
436;201300000487;13;12;5;1745;5;2;1;1.0;6;223;Av de flandres;M;0.0;0.0;600
437;201300000488;13;12;18;1915;3;1;1;1.0;6;223;;M;0.0;0.0;600
438;201300000489;13;12;28;1030;1;1;1;1.0;1;48;;M;0.0;0.0;600
439;201300000490;13;2;20;945;1;2;9;1.0;6;471;rue des boucheries;M;0.0;0.0;600
440;201300000491;13;3;7;1045;1;1;1;8.0;2;291;;M;0.0;0.0;600
441;201300000492;13;3;18;1100;1;1;1;1.0;6;471;;M;0.0;0.0;600
442;201300000493;13;4;27;815;1;1;1;1.0;6;471;;M;0.0;0.0;600
443;201300000494;13;5;5;2300;5;2;1;1.0;1;471;rue de Lille;M;0.0;0.0;600
444;201300000495;13;5;19;145;3;1;1;8.0;1;511;;M;0.0;0.0;600
445;201300000496;13;6;10;2115;1;1;1;1.0;1;471;;M;0.0;0.0;600
446;201300000497;13;7;18;115;3;2;1;1.0;6;471;Bvd Mont Saint Simeon;M;0.0;0.0;600
447;201300000498;13;7;20;1830;1;2;2;1.0;3;350;rue du plemont;M;0.0;0.0;600
448;201300000500;13;7;25;815;1;1;2;1.0;4;410;;M;0.0;0.0;600
449;201300000501;13;9;15;530;4;2;1;8.0;6;192;Grande Rue;M;0.0;0.0;600
450;201300000502;13;10;6;1000;1;2;1;1.0;3;124;Rue Labarre;M;0.0;0.0;600
451;201300000503;13;10;11;730;2;1;6;8.0;6;471;;M;0.0;0.0;600
452;201300000504;13;12;4;1900;3;1;2;2.0;3;617;;M;0.0;0.0;600
453;201300000505;13;1;24;1800;3;1;1;1.0;5;356;;M;0.0;0.0;570
454;201300000506;13;3;10;645;2;1;1;1.0;4;356;;M;0.0;0.0;570
455;201300000507;13;3;11;1600;1;1;1;2.0;3;104;;M;0.0;0.0;570
456;201300000508;13;5;2;1745;1;1;3;1.0;1;124;;M;0.0;0.0;570
457;201300000509;13;6;7;2130;1;1;1;1.0;1;475;Chemin  vers Altwies;M;4950407.0;625220.0;570
458;201300000510;13;6;27;1545;1;2;1;1.0;5;124;Carrefour RD1/RD56;M;0.0;0.0;570
459;201300000511;13;7;4;1745;1;1;1;1.0;3;574;;M;4948477.0;620855.0;570
460;201300000512;13;9;6;1430;1;1;1;1.0;1;574;;M;4948477.0;620855.0;570
461;201300000513;13;9;14;1330;1;1;1;2.0;7;214;;M;0.0;0.0;570
462;201300000514;13;10;24;1800;1;2;9;1.0;2;323;;M;4940396.0;615719.0;570
463;201300000515;13;11;6;1715;2;2;1;2.0;5;323;;M;0.0;0.0;570
464;201300000516;13;12;21;1045;1;1;1;1.0;6;323;;M;0.0;0.0;570
465;201300000517;13;1;27;1015;1;1;1;1.0;7;138;;;;;600
466;201300000518;13;1;11;1930;5;2;3;2.0;1;612;Rue de la chapelle;M;0.0;0.0;600
467;201300000519;13;1;20;1500;1;1;1;4.0;1;612;;M;0.0;0.0;600
468;201300000520;13;1;28;1800;5;2;1;8.0;6;612;cours bouteville;M;0.0;0.0;600
469;201300000521;13;1;30;1715;1;2;1;8.0;6;612;BOULEVARD DES OTAGES;M;0.0;0.0;600
470;201300000522;13;1;29;1145;1;2;1;1.0;2;612;Rue Clemenceau;M;0.0;0.0;600
471;201300000523;13;2;17;115;5;2;1;1.0;6;612;;M;0.0;0.0;600
472;201300000524;13;2;18;800;1;1;1;1.0;1;612;;M;0.0;0.0;600
473;201300000525;13;2;19;1445;1;1;1;1.0;1;475;;M;0.0;0.0;600
474;201300000526;13;5;19;1045;1;1;1;2.0;1;612;;M;0.0;0.0;600
475;201300000527;13;7;29;300;3;1;1;1.0;2;139;;M;0.0;0.0;600
476;201300000528;13;9;21;1700;1;2;1;1.0;3;139;rue du 11 novembre RD924;M;0.0;0.0;600
477;201300000529;13;10;26;2045;3;1;1;1.0;1;197;;M;0.0;0.0;600
478;201300000531;13;4;22;900;1;2;3;1.0;3;141;Avenue du General Lecler;M;0.0;0.0;600
479;201300000532;13;5;11;115;5;2;1;1.0;6;695;route de Senlis;M;0.0;0.0;600
480;201300000533;13;7;9;2100;1;1;1;1.0;6;282;;M;0.0;0.0;600
481;201300000535;13;9;26;800;1;2;1;8.0;3;141;av du General Leclerc;M;0.0;0.0;600
482;201300000536;13;10;15;1100;1;2;1;1.0;6;346;chemin des peupliers;M;0.0;0.0;600
483;201300000537;13;10;17;1330;1;2;1;1.0;1;141;AVENUE GENERAL LECLERC;M;0.0;0.0;600
484;201300000538;13;12;23;1645;1;2;1;1.0;6;282;35 RUE DE LA MAIRIE;M;0.0;0.0;600
485;201300000539;13;3;10;2045;5;2;2;1.0;3;238;;M;0.0;0.0;600
486;201300000540;13;5;1;2215;5;1;1;2.0;2;238;;M;0.0;0.0;600
487;201300000541;13;5;23;830;1;2;6;2.0;1;589;rue de la solidarite;M;0.0;0.0;600
488;201300000542;13;7;13;2245;3;2;1;1.0;6;670;;M;0.0;0.0;600
489;201300000543;13;7;15;1645;1;2;1;1.0;2;589;rue claire lacombe;M;0.0;0.0;600
490;201300000545;13;11;18;1930;5;1;1;1.0;3;670;;M;0.0;0.0;600
491;201300000546;13;2;24;1700;1;1;3;1.0;3;661;;M;0.0;0.0;600
492;201300000547;13;3;15;1745;1;2;1;1.0;6;176;boulevard Victor Hugo;M;0.0;0.0;600
493;201300000548;13;3;20;2045;5;2;2;1.0;7;656;D 20;M;0.0;0.0;600
494;201300000549;13;3;29;2245;5;2;1;1.0;3;176;Rue de la sablonniere;M;0.0;0.0;600
495;201300000550;13;3;31;1700;1;1;1;1.0;7;231;;M;0.0;0.0;600
496;201300000551;13;8;10;2000;1;1;1;1.0;6;69;;M;0.0;0.0;600
497;201300000552;13;3;13;2215;3;1;1;4.0;2;79;;M;0.0;0.0;600
498;201300000553;13;7;31;1730;1;1;1;1.0;2;341;;M;0.0;0.0;600
499;201300000554;13;8;18;730;1;1;1;1.0;2;500;;M;0.0;0.0;600
500;201300000555;13;9;16;930;1;1;1;8.0;3;79;;M;0.0;0.0;600
501;201300000556;13;10;24;1145;1;1;1;1.0;3;79;;M;0.0;0.0;600
502;201300000558;13;12;5;745;2;2;1;5.0;3;500;;M;4909700.0;274900.0;600
503;201300000559;13;12;14;1515;1;1;1;1.0;7;226;;M;0.0;0.0;600
504;201300000560;13;12;18;1200;1;1;1;1.0;5;47;;M;0.0;0.0;600
505;201300000561;13;12;21;2100;5;2;1;1.0;7;446;Rue Jules DUBRULLE;M;0.0;0.0;600
506;201300000562;13;3;22;1730;1;1;2;8.0;3;667;;M;0.0;0.0;600
507;201300000563;13;10;12;1830;1;2;1;1.0;5;508;;M;0.0;0.0;600
508;201300000564;13;10;29;1815;2;1;1;1.0;1;509;;M;0.0;0.0;600
509;201300000565;13;6;5;1015;1;1;1;1.0;4;728;;M;4947516.0;102272.0;760
510;201300000566;13;6;7;1215;1;1;1;1.0;1;503;;M;4953015.0;101302.0;760
511;201300000567;13;6;23;1600;1;1;1;1.0;2;367;;M;4950406.0;109055.0;760
512;201300000568;13;6;27;2215;2;1;1;1.0;3;354;;M;4946781.0;95166.0;760
513;201300000569;13;9;9;815;1;1;1;1.0;2;503;;M;4951817.0;99915.0;760
514;201300000570;13;10;4;2045;3;1;1;1.0;6;354;;M;4947518.0;94495.0;760
515;201300000571;13;2;16;1630;1;1;2;1.0;3;547;;M;4956143.0;126409.0;760
516;201300000572;13;3;31;415;3;1;1;9.0;6;443;;M;4956304.0;112238.0;760
517;201300000573;13;7;9;1730;1;2;1;1.0;1;377;948, RTE DE NEUFCHATEL;M;4949328.0;114609.0;760
518;201300000574;13;7;23;2145;2;1;1;1.0;7;271;;M;4955936.0;112027.0;760
519;201300000575;13;8;26;1445;1;1;1;1.0;3;547;;M;4957029.0;127045.0;760
520;201300000576;13;9;19;1745;1;2;2;8.0;3;105;RTE DE CLERES;M;4960234.0;108171.0;760
521;201300000577;13;9;26;1015;1;2;3;2.0;3;179;R EDMOND SPALIKOWSKI;M;4960131.0;111714.0;760
522;201300000578;13;12;6;1115;1;2;1;7.0;6;377;R DE L EGLISE;M;4949693.0;114710.0;760
523;201300000579;13;12;23;845;1;1;1;1.0;5;675;;M;4958131.0;104955.0;760
524;201300000580;13;5;9;1830;1;2;3;1.0;1;81;R JEANNE D ARC;M;4995912.0;118784.0;760
525;201300000581;13;6;27;1730;1;1;1;1.0;6;235;;M;4989769.0;128086.0;760
526;201300000583;13;10;7;1030;1;2;1;7.0;6;235;39, R DES CANADIENS;M;4989781.0;125623.0;760
527;201300000584;13;7;5;1900;1;1;1;1.0;6;605;;M;4990989.0;94192.0;760
528;201300000585;13;12;5;1400;1;2;2;1.0;3;731;RUE DE L EGLISE;M;4979435.0;90540.0;760
529;201300000586;13;7;14;545;2;1;1;5.0;6;34;;M;4972046.0;112831.0;760
530;201300000587;13;8;8;1530;1;1;1;1.0;2;96;;M;4970663.0;105011.0;760
531;201300000588;13;8;18;1215;1;1;1;1.0;6;602;ROUTE D ORDEMARE;M;4969212.0;111048.0;760
532;201300000589;13;1;25;1615;1;1;1;1.0;1;448;;M;4941415.0;125909.0;760
533;201300000590;13;2;23;1800;1;1;1;8.0;7;514;;M;4936593.0;117668.0;760
534;201300000591;13;3;6;1300;1;1;1;1.0;6;69;;M;4939730.0;115422.0;760
535;201300000592;13;6;4;1915;1;1;1;1.0;3;313;;M;4935498.0;112979.0;760
536;201300000593;13;6;26;730;1;1;1;1.0;3;514;;M;4936693.0;117543.0;760
537;201300000594;13;7;8;815;1;2;1;1.0;3;475;1361, RTE DE PARIS;M;4939967.0;117194.0;760
538;201300000596;13;8;4;1515;1;2;4;1.0;1;116;99 route de Paris;M;4938871.0;120198.0;760
539;201300000597;13;11;27;1000;1;1;1;1.0;1;558;;M;4939356.0;117143.0;760
540;201300000599;13;6;16;1830;1;2;1;1.0;6;473;RD 65;M;4949224.0;76528.0;760
541;201300000600;13;6;17;1045;1;1;1;2.0;6;750;;M;4945907.0;82410.0;760
542;201300000601;13;7;9;1530;1;2;3;1.0;6;222;142, R DE VERDUN;M;4948216.0;87430.0;760
543;201300000602;13;7;12;1430;1;1;2;1.0;3;20;;M;4944956.0;88669.0;760
544;201300000603;13;12;17;1300;1;1;6;1.0;3;608;D64;M;4951470.0;81708.0;760
545;201300000604;13;12;7;2000;5;1;1;1.0;2;20;280, RTE DE BOURG ACHARD;M;4945428.0;88745.0;760
546;201300000605;13;1;12;145;3;2;3;1.0;6;726;RTE D YPORT;M;4972830.0;28037.0;760
547;201300000606;13;2;15;1615;1;1;2;7.0;3;302;;M;4963442.0;33787.0;760
548;201300000607;13;4;1;1445;1;1;1;1.0;1;14;;M;4958491.0;28394.0;760
549;201300000608;13;4;2;1545;1;1;1;1.0;1;143;;M;4966091.0;35912.0;760
550;201300000609;13;4;7;200;3;1;1;1.0;6;224;;M;4964650.0;30658.0;760
551;201300000610;13;4;18;1330;1;2;2;1.0;3;254;Intersection CD39-CD940;M;4970701.0;20559.0;760
552;201300000611;13;6;8;1630;1;1;1;1.0;3;196;;M;4963094.0;26078.0;760
553;201300000612;13;6;29;1930;1;2;1;1.0;6;254;R NOTRE DAME;M;4970784.0;20884.0;760
554;201300000613;13;8;21;1515;1;1;1;1.0;3;716;;M;4961521.0;23573.0;760
555;201300000614;13;10;8;715;5;2;3;1.0;6;196;RTE DE VERGETOT;M;4964160.0;26744.0;760
556;201300000615;13;10;27;2015;5;2;2;2.0;6;254;R ADOLPHE BOISSAYE;M;4970860.0;20319.0;760
557;201300000617;13;2;8;715;2;1;1;8.0;3;715;;M;4959839.0;59476.0;760
558;201300000619;13;5;24;1845;1;1;2;3.0;3;182;;M;4968123.0;65530.0;760
559;201300000620;13;9;23;2100;3;1;1;1.0;1;468;;M;4959497.0;48424.0;760
560;201300000621;13;10;14;715;5;1;1;2.0;6;715;;M;4958201.0;59817.0;760
561;201300000623;13;12;18;545;3;1;1;1.0;7;751;;M;4962755.0;52575.0;760
562;201300000624;13;12;31;415;5;2;1;2.0;6;627;ROUTE DE LILLEBONNE;M;4953026.0;48948.0;760
563;201300000625;13;1;5;1415;1;1;2;2.0;3;303;R DE LA BRULERIE;M;4955360.0;35025.0;760
564;201300000626;13;1;10;1330;1;1;3;2.0;5;647;;M;4954264.0;38573.0;760
565;201300000627;13;2;12;1030;2;1;1;3.0;6;533;RTE INDUSTRIELLE;M;4947915.0;25980.0;760
566;201300000630;13;7;29;1315;1;2;1;1.0;6;647;13, R DUBOIS;M;4953158.0;35305.0;760
567;201300000631;13;9;8;1115;1;1;1;1.0;3;303;;M;4956093.0;37468.0;760
568;201300000634;13;11;3;500;3;1;1;2.0;6;657;;M;4948721.0;31413.0;760
569;201300000635;13;12;13;415;3;1;2;2.0;6;563;;M;4952592.0;33004.0;760
